customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_124697,Louise Egan,53,0,0,1,0.0,228931.01,684.0,Laborers,2.0,0.0,16012.55,53583.02,97,751.0,0,0,0.0
CST_158726,Debenedetti,23,1,1,0,1.0,272789.43,275.0,Laborers,3.0,0.0,42631.24,43651.24,84,934.0,0,0,0.0
CST_150743,Oran,23,0,0,1,0.0,113760.71,459.0,Medicine staff,2.0,1.0,18314.98,12182.38,15,918.0,0,0,0.0
CST_143196,Philip,34,1,1,1,1.0,237962.23,454.0,Laborers,3.0,0.0,54751.11,76580.19,97,612.0,1,1,0.0
CST_114939,Greg Roumeliotis,25,0,0,1,0.0,144474.1,409.0,Core staff,2.0,0.0,54802.84,52782.53,66,687.0,0,0,0.0
CST_158381,Georgiopoulos,39,0,0,0,0.0,260752.89,197.0,Sales staff,2.0,0.0,28162.73,48656.34,50,851.0,0,0,0.0
CST_118843,Jason Lange,25,0,0,1,0.0,146599.35,141.0,Sales staff,1.0,0.0,37351.05,30211.83,80,779.0,0,0,0.0
CST_104333,Sergio Goncalves,26,1,1,1,2.0,292110.62,6562.0,Managers,4.0,0.0,66969.39,66821.09,62,753.0,0,0,0.0
CST_104102,Ed Cropley,35,0,0,1,0.0,71334.68,824.0,Unknown,2.0,1.0,33657.26,14109.07,22,727.0,0,0,0.0
CST_163995,Roumeliotis,29,0,0,1,0.0,231088.3,2805.0,Unknown,1.0,0.0,19599.16,24206.7,33,789.0,0,0,0.0
CST_117686,Greg Roumeliotis,49,1,1,1,1.0,286704.32,389.0,High skill tech staff,3.0,0.0,28876.94,33616.67,9,937.0,0,0,0.0
CST_128614,Praveen,38,0,1,0,1.0,182456.28,612.0,Laborers,3.0,1.0,13839.94,50244.11,83,843.0,0,0,0.0
CST_164367,Moon,40,0,1,1,1.0,150341.71,2607.0,Sales staff,2.0,0.0,5764.38,51240.96,64,724.0,0,0,0.0
CST_146501,Foo,27,0,1,0,1.0,217970.27,1223.0,Sales staff,3.0,0.0,61688.76,74447.33,84,834.0,0,0,0.0
CST_160828,Lange,36,0,1,0,0.0,267468.77,1358.0,Sales staff,2.0,0.0,25142.31,32279.42,19,929.0,0,0,0.0
CST_159518,Temple-West,27,0,0,1,0.0,133374.38,1142.0,Sales staff,2.0,1.0,29558.32,16962.2,98,832.0,0,0,0.0
CST_107202,Jessica Dye,55,1,1,1,2.0,170012.13,313.0,Laborers,4.0,0.0,8043.73,25247.3,37,724.0,0,0,0.0
CST_104115,Liana B.,27,0,0,1,0.0,319086.29,775.0,Unknown,2.0,0.0,44660.29,40556.96,6,889.0,0,0,0.0
CST_110897,Myles Neligan,30,0,0,1,0.0,175025.29,936.0,Laborers,2.0,0.0,41323.54,58120.91,78,857.0,0,0,0.0
CST_102802,Caroline Humer,53,1,1,0,0.0,359056.84,504.0,Laborers,2.0,0.0,37252.51,62401.4,85,934.0,0,0,0.0
CST_147854,Williams,38,0,0,1,0.0,146959.68,907.0,Unknown,1.0,1.0,31916.43,24584.9,20,864.0,0,0,0.0
CST_140765,Soyoung,24,1,1,1,1.0,177182.66,3319.0,Laborers,3.0,0.0,30608.08,39493.23,37,882.0,0,0,0.0
CST_157895,Cremer,51,0,0,1,0.0,254842.82,1559.0,Unknown,1.0,0.0,40310.75,35029.49,59,932.0,0,0,0.0
CST_113228,Karen Jacobs,51,1,0,1,0.0,136116.36,677.0,Laborers,1.0,0.0,24580.08,47750.1,79,890.0,0,0,0.0
CST_130558,Ashley,41,0,1,1,0.0,162980.19,2054.0,Core staff,2.0,0.0,7456.29,60377.55,28,722.0,0,0,0.0
CST_156249,Reddall,29,0,1,0,0.0,205674.35,1061.0,Core staff,2.0,1.0,32597.08,52311.25,13,751.0,0,0,0.0
CST_110307,Dhanya Skariachan,49,1,0,1,1.0,270005.56,3757.0,Drivers,3.0,0.0,43051.42,80636.36,39,810.0,0,0,0.0
CST_116074,Andrea Shalal-Esa,25,0,0,0,0.0,175316.1,756.0,Managers,2.0,0.0,49099.67,34764.78,25,683.0,0,0,0.0
CST_144926,Andrea,33,1,1,1,0.0,214706.57,1661.0,Unknown,1.0,1.0,41040.01,76397.45,80,507.0,2,0,1.0
CST_105302,Leah Schnurr,31,1,1,1,1.0,232884.2,832.0,Security staff,3.0,1.0,12168.51,42396.58,94,797.0,0,0,0.0
CST_153170,White,48,0,0,1,1.0,232498.95,211.0,High skill tech staff,2.0,1.0,64495.82,46428.5,94,820.0,0,0,0.0
CST_114810,Braden Reddall,40,1,1,0,0.0,202035.64,172.0,Drivers,1.0,0.0,39768.77,27843.67,14,876.0,0,0,0.0
CST_110272,Anjuli Davies,50,1,0,1,1.0,215068.59,763.0,Drivers,3.0,1.0,30850.46,38239.38,85,939.0,0,0,0.0
CST_156089,Dolan,25,0,1,1,0.0,191424.12,419.0,Unknown,1.0,0.0,16817.81,66112.24,11,926.0,0,0,0.0
CST_138335,Jason,38,0,0,0,0.0,87992.58,824.0,Sales staff,2.0,0.0,8123.71,12268.51,72,858.0,0,0,0.0
CST_156468,Gopinath,37,0,0,0,0.0,111057.1,1828.0,High skill tech staff,1.0,0.0,33166.42,36771.34,83,852.0,0,0,0.0
CST_144869,Robin,37,1,1,0,0.0,180203.64,2081.0,Laborers,2.0,0.0,19867.41,31352.28,78,626.0,1,1,1.0
CST_159910,Moon,50,1,1,0,0.0,132491.62,440.0,Drivers,2.0,0.0,31974.84,15643.08,70,891.0,0,0,0.0
CST_103350,Ernest Scheyder,32,1,0,0,0.0,368586.96,381.0,High skill tech staff,2.0,0.0,55196.87,76064.96,26,711.0,0,0,0.0
CST_129528,Caroline,42,1,1,0,0.0,96328.23,696.0,Drivers,2.0,0.0,21486.97,27688.3,90,619.0,1,1,1.0
CST_120109,Nadia Saleem,38,0,0,1,0.0,215314.43,458.0,Medicine staff,2.0,0.0,19662.04,73581.24,82,635.0,1,1,0.0
CST_159888,Suoninen,27,0,0,1,1.0,262043.36,186.0,Accountants,3.0,1.0,38171.02,42139.37,38,707.0,0,0,0.0
CST_132331,Mike,24,0,0,1,2.0,66003.4,4992.0,Core staff,4.0,1.0,4071.13,23361.6,33,855.0,0,0,0.0
CST_162937,Erman,51,1,1,0,0.0,153102.0,787.0,Laborers,2.0,1.0,15629.77,28372.42,5,656.0,0,0,0.0
CST_137949,Alberto,45,0,0,1,0.0,189407.9,2684.0,Core staff,2.0,0.0,9575.27,23835.45,99,829.0,0,0,0.0
CST_119487,Alberto Alerigi,25,1,0,0,0.0,260911.38,799.0,Unknown,2.0,0.0,23747.53,31426.89,92,755.0,0,0,0.0
CST_141720,Marja,34,1,0,1,0.0,148315.77,1868.0,Laborers,1.0,0.0,17398.06,30045.9,99,663.0,0,0,0.0
CST_162723,Twaronite,41,0,0,1,0.0,239334.86,2054.0,Cleaning staff,2.0,0.0,29508.7,27688.79,6,775.0,0,0,0.0
CST_111381,Swetha Gopinath,24,0,0,1,0.0,223577.78,3389.0,Core staff,2.0,0.0,50231.89,61639.33,97,837.0,0,0,0.0
CST_140453,Jason,49,0,0,0,0.0,221005.98,4370.0,Unknown,1.0,1.0,28030.53,46562.97,74,948.0,0,0,0.0
CST_160701,Klesty,29,0,1,1,1.0,160182.8,177.0,Sales staff,3.0,0.0,10345.36,52772.96,23,870.0,0,0,0.0
CST_147239,Berkowitz,49,0,0,1,0.0,142214.16,3179.0,Accountants,2.0,1.0,56039.05,23505.94,47,891.0,0,0,0.0
CST_135889,John,42,0,0,0,0.0,72859.41,192.0,Core staff,2.0,1.0,18329.26,28634.94,89,699.0,0,0,0.0
CST_155560,Miedema,33,0,1,1,0.0,242953.77,2148.0,Core staff,2.0,0.0,16163.92,62687.52,57,732.0,0,0,0.0
CST_144720,Kate,35,0,0,1,0.0,79228.04,2124.0,Sales staff,2.0,0.0,33584.51,11499.64,46,733.0,0,0,0.0
CST_146364,Matt,31,0,0,1,0.0,175905.83,2799.0,Laborers,2.0,0.0,27756.86,19739.26,10,804.0,0,0,0.0
CST_116624,Robin Emmott,24,0,0,0,0.0,266319.66,6567.0,Unknown,2.0,0.0,36523.96,55396.79,71,721.0,0,0,0.0
CST_100734,Stephen Brown,31,0,1,1,1.0,190922.24,1828.0,High skill tech staff,3.0,0.0,61518.56,49919.81,93,680.0,0,0,0.0
CST_116487,Denny Thomas,23,0,1,1,0.0,238251.15,1801.0,Unknown,2.0,0.0,31540.35,49499.84,66,651.0,0,0,0.0
CST_140396,Poornima,32,0,0,1,0.0,101828.5,214.0,Sales staff,2.0,0.0,18949.87,16291.93,48,924.0,0,0,0.0
CST_156341,Valetkevitch,43,0,0,1,0.0,145775.24,5332.0,Laborers,2.0,0.0,21594.15,56394.42,30,676.0,0,0,0.0
CST_109748,Julien Toyer,49,0,0,0,1.0,241911.12,1596.0,Sales staff,3.0,0.0,23092.38,41065.17,4,775.0,0,0,0.0
CST_120424,Philip Pullella,49,0,0,0,0.0,258735.44,426.0,Cooking staff,1.0,0.0,28681.67,44267.06,54,925.0,0,0,0.0
CST_134389,Fiona,28,0,0,0,1.0,250945.8,5387.0,Private service staff,3.0,0.0,39608.99,49455.68,41,818.0,0,0,0.0
CST_125011,David Henry,45,0,0,0,0.0,145481.58,309.0,Unknown,1.0,0.0,29269.03,17708.91,46,891.0,0,0,0.0
CST_111545,Jan Strupczewski,55,0,0,0,1.0,109933.92,496.0,Core staff,2.0,1.0,26032.66,17555.35,81,682.0,0,0,1.0
CST_101627,Jason Lange,49,1,1,1,0.0,161588.21,2499.0,Managers,2.0,1.0,30687.19,21835.31,59,855.0,0,0,0.0
CST_101455,Rene Wagner,33,0,1,0,1.0,203902.99,1013.0,Secretaries,3.0,0.0,43825.1,21484.92,72,696.0,0,0,0.0
CST_121103,Nadia Damouni,51,1,0,0,0.0,233068.28,103.0,Core staff,1.0,1.0,10126.65,42100.58,78,817.0,0,0,0.0
CST_132025,Jessica,26,0,1,1,1.0,198787.61,826.0,High skill tech staff,3.0,0.0,23528.57,26851.61,31,657.0,0,0,0.0
CST_110010,Angela Moon,38,0,1,1,1.0,207419.9,315.0,Core staff,3.0,0.0,32334.31,37834.89,49,691.0,0,0,0.0
CST_155961,Croft,53,0,0,0,0.0,177474.33,4830.0,High skill tech staff,1.0,1.0,49445.84,40814.37,54,751.0,0,0,0.0
CST_139821,Sam,49,0,0,1,1.0,98591.02,2544.0,Managers,3.0,0.0,22951.11,17850.25,70,947.0,0,0,0.0
CST_129114,Jessica,31,0,0,1,0.0,107801.75,739.0,Core staff,2.0,0.0,42329.47,14410.38,37,737.0,0,0,0.0
CST_158875,Brown,50,1,1,0,0.0,123289.07,2193.0,Unknown,2.0,0.0,21007.45,41499.23,91,860.0,0,0,0.0
CST_148023,L,30,1,1,1,0.0,146368.16,147.0,Core staff,2.0,1.0,15456.54,37954.36,26,817.0,0,0,0.0
CST_163993,Dmitracova,34,1,1,1,0.0,166275.53,2437.0,Laborers,2.0,0.0,36818.97,36587.94,83,940.0,0,0,0.0
CST_100217,Deepa Seetharaman,24,0,0,0,0.0,226263.33,1412.0,Laborers,1.0,0.0,29670.89,34211.96,81,745.0,0,0,0.0
CST_131966,Karl,35,1,1,1,0.0,94589.3,4908.0,Laborers,2.0,0.0,43607.32,13199.36,85,659.0,0,0,0.0
CST_104901,Sara Webb,33,0,0,0,1.0,83468.9,1963.0,Sales staff,3.0,0.0,20198.85,10383.73,75,729.0,0,0,0.0
CST_124944,Kaustubh Kulkarni,38,1,0,0,0.0,214791.8,1834.0,Laborers,2.0,0.0,31696.11,40116.68,22,917.0,0,0,0.0
CST_162315,Fletcher,38,0,0,1,2.0,151324.68,2341.0,Cleaning staff,4.0,1.0,29923.28,18389.92,91,911.0,0,0,0.0
CST_140284,"""Eileen",26,0,1,0,0.0,327610.32,1748.0,Sales staff,2.0,0.0,15839.85,35439.7,28,802.0,0,0,0.0
CST_117163,Dhanya Skariachan,34,0,0,0,0.0,170669.56,2000.0,Managers,1.0,0.0,28196.32,45031.28,2,781.0,0,0,0.0
CST_152029,Frew,55,0,1,0,0.0,137651.52,938.0,Core staff,2.0,0.0,11085.72,38240.07,78,699.0,0,0,1.0
CST_131413,Don,23,0,0,1,0.0,202257.02,459.0,Sales staff,1.0,0.0,43969.57,39228.09,31,867.0,0,0,0.0
CST_141660,Giuseppe,37,0,0,1,0.0,69638.39,2988.0,Cleaning staff,1.0,0.0,14435.56,13523.02,17,713.0,0,0,0.0
CST_100300,Richard Leong,52,1,0,0,0.0,72814.49,1577.0,Sales staff,1.0,0.0,25435.36,20328.77,99,595.0,1,1,0.0
CST_135107,Christiaan,36,1,1,1,1.0,302210.87,97.0,Low-skill Laborers,3.0,0.0,21785.06,73726.69,83,907.0,0,0,0.0
CST_103442,Robin Emmott,53,0,0,0,1.0,89348.87,778.0,Laborers,3.0,1.0,18654.55,19662.44,75,722.0,0,0,0.0
CST_141812,Matthias,46,0,0,1,0.0,111229.99,1594.0,Cleaning staff,1.0,0.0,20513.15,12015.06,63,766.0,0,0,0.0
CST_130796,Jeremy,38,1,1,1,0.0,152589.02,133.0,Security staff,1.0,1.0,45909.01,24417.9,75,555.0,1,1,1.0
CST_118835,Ece Toksabay,41,0,0,1,1.0,64867.71,677.0,Unknown,3.0,0.0,12153.87,16785.02,55,900.0,0,0,0.0
CST_106750,Jason Lange,39,0,0,0,0.0,125893.23,5428.0,Core staff,2.0,0.0,24413.52,38794.75,95,757.0,0,0,0.0
CST_101432,le Ben,51,0,1,1,0.0,183609.64,1635.0,Accountants,2.0,0.0,32240.31,41992.57,9,705.0,0,0,0.0
CST_125795,Saeed Azhar,44,1,0,0,0.0,212248.08,1209.0,Core staff,1.0,0.0,21402.79,77090.72,90,664.0,0,0,0.0
CST_146676,Huw,24,0,1,1,0.0,360565.92,1095.0,Managers,2.0,0.0,39578.3,54803.7,71,682.0,0,0,0.0
CST_161996,Roumeliotis,49,0,0,1,0.0,187642.82,636.0,Realty agents,2.0,1.0,30109.54,58921.8,9,704.0,0,0,0.0
CST_113238,Scott Malone,47,1,1,1,0.0,271739.78,1224.0,Unknown,1.0,0.0,16461.85,30748.47,98,698.0,0,0,0.0
CST_127533,LaCapra,28,0,1,1,1.0,145736.64,1299.0,Core staff,3.0,0.0,32061.75,20834.89,68,801.0,0,0,0.0
CST_132162,Scott,34,1,1,1,1.0,253544.59,3241.0,Managers,3.0,0.0,12474.08,38731.03,20,886.0,0,0,0.0
CST_150830,Smith,34,0,0,1,0.0,170363.41,3937.0,Sales staff,1.0,0.0,27558.65,31920.52,66,762.0,0,0,0.0
CST_164122,T.,40,0,0,0,0.0,212935.29,238.0,Unknown,2.0,0.0,32384.22,77400.42,0,937.0,0,0,0.0
CST_117903,Adam Jourdan,42,0,0,1,0.0,130929.93,3018.0,Core staff,2.0,0.0,20157.31,22336.7,50,699.0,0,0,0.0
CST_122406,Fiona Ortiz,32,0,0,1,0.0,124406.46,1151.0,Sales staff,2.0,0.0,37577.92,16952.3,88,849.0,0,0,0.0
CST_103617,Rick Rothacker,47,0,0,1,2.0,166347.15,2265.0,Unknown,4.0,0.0,11129.46,31348.66,16,738.0,0,0,0.0
CST_141601,Philipp,40,0,1,0,1.0,144276.67,563.0,Accountants,3.0,0.0,52123.05,19691.7,81,800.0,0,0,0.0
CST_124815,Manoj Kumar,28,1,1,1,0.0,273338.93,882.0,Laborers,2.0,0.0,52936.54,35262.45,10,773.0,0,0,0.0
CST_150873,Edwards,36,0,0,1,0.0,77463.22,237.0,Sales staff,1.0,0.0,10302.03,15714.55,66,797.0,0,0,0.0
CST_110062,Caroline Humer,42,0,0,0,0.0,143499.78,501.0,Laborers,1.0,0.0,48351.98,31385.15,39,745.0,0,0,0.0
CST_156937,Pierson,41,0,0,1,0.0,132669.72,526.0,Cooking staff,2.0,1.0,19033.68,37637.26,16,774.0,0,0,0.0
CST_162669,Campos,23,0,0,1,1.0,119814.31,296.0,Sales staff,3.0,0.0,16952.3,20287.89,38,752.0,0,0,0.0
CST_102034,Katya Wachtel,55,0,1,0,1.0,201054.58,1678.0,Sales staff,3.0,0.0,55265.57,56654.04,70,811.0,0,0,0.0
CST_111088,Leah Schnurr,35,1,0,1,2.0,170561.64,4090.0,Laborers,4.0,1.0,25631.75,38324.71,15,728.0,0,0,0.0
CST_109837,Anurag Kotoky,47,1,0,0,0.0,162932.39,4636.0,Core staff,2.0,0.0,33641.82,39066.01,77,746.0,0,0,0.0
CST_153457,Yun,29,1,1,0,2.0,175103.67,1377.0,Security staff,4.0,1.0,37203.82,55027.64,60,946.0,0,0,0.0
CST_144205,Emily,48,1,0,0,0.0,111999.17,5024.0,Security staff,2.0,0.0,13815.69,22711.08,7,946.0,0,0,0.0
CST_124660,Paolo Biondi,33,0,0,1,1.0,243322.47,6287.0,Core staff,2.0,0.0,10734.89,52110.64,10,866.0,0,0,0.0
CST_129686,Sinead,25,0,0,1,0.0,242934.74,936.0,High skill tech staff,2.0,1.0,40065.83,30991.08,19,895.0,0,0,0.0
CST_162171,Raghavan,30,0,0,0,2.0,196811.27,921.0,Private service staff,4.0,0.0,43947.32,66695.52,12,878.0,0,0,0.0
CST_161645,Aquino,35,1,0,0,1.0,158226.68,3821.0,Core staff,3.0,0.0,33764.72,28854.56,94,617.0,1,1,0.0
CST_120625,Kyle Peterson,24,1,1,0,0.0,108684.74,1704.0,Laborers,2.0,0.0,26633.69,24556.71,14,797.0,0,0,0.0
CST_162747,Cremer,31,1,1,1,0.0,86230.38,4715.0,Unknown,2.0,1.0,17796.4,27314.49,16,868.0,0,0,0.0
CST_141971,Karen,33,0,1,1,2.0,190729.06,1281.0,Core staff,4.0,0.0,54239.11,31860.62,92,898.0,0,0,0.0
CST_152464,"Wagstaff,",45,0,0,1,0.0,215440.16,4949.0,Medicine staff,2.0,1.0,53796.66,73282.18,99,843.0,0,0,0.0
CST_100962,Stella Dawson,30,0,1,0,1.0,167601.88,2286.0,High skill tech staff,3.0,0.0,28744.51,19304.3,18,901.0,0,0,0.0
CST_144490,Costas,37,0,0,1,2.0,138152.67,1704.0,Sales staff,4.0,0.0,39966.57,19482.86,91,625.0,1,1,0.0
CST_152292,Forgione,34,1,0,1,0.0,130451.57,342.0,Laborers,1.0,1.0,7982.07,24117.2,65,883.0,0,0,0.0
CST_116960,Melinda Dickinson,24,0,1,1,0.0,254083.42,1024.0,Laborers,2.0,1.0,46176.9,58931.75,44,877.0,0,0,0.0
CST_158573,Roumeliotis,45,0,1,1,0.0,202529.51,2331.0,Cooking staff,2.0,1.0,35240.75,21154.85,4,790.0,0,0,0.0
CST_103311,Nick Brown,53,0,0,1,2.0,87705.99,1745.0,Secretaries,4.0,0.0,18060.02,15513.08,14,858.0,0,0,0.0
CST_149080,N.,28,0,0,1,1.0,208426.92,351.0,Managers,3.0,1.0,37288.51,56666.34,64,661.0,0,0,0.0
CST_162602,White,36,0,0,0,2.0,117230.72,2011.0,Sales staff,4.0,0.0,13893.52,18614.72,28,877.0,0,0,0.0
CST_136912,Rhys,51,1,1,1,0.0,105968.5,160.0,Laborers,2.0,0.0,31026.22,28562.92,86,782.0,0,0,0.0
CST_137599,Kristen,31,0,0,0,0.0,194806.08,2301.0,Cleaning staff,1.0,0.0,64641.05,64670.38,88,718.0,0,0,0.0
CST_150541,Thukral,55,1,1,1,0.0,139328.47,384.0,Drivers,2.0,0.0,25376.7,27208.18,81,775.0,0,0,0.0
CST_111547,Stephen Brown,30,0,1,1,2.0,96698.13,1496.0,Accountants,4.0,0.0,61788.49,27993.74,59,868.0,0,0,0.0
CST_135537,Robert,30,1,0,0,0.0,135977.5,1575.0,Unknown,1.0,1.0,11730.63,39800.32,94,584.0,1,1,1.0
CST_148998,Taylor,33,1,1,1,0.0,220193.63,1618.0,Drivers,2.0,0.0,35411.13,63117.91,90,696.0,0,0,1.0
CST_163653,Chyen,44,0,0,1,0.0,76953.41,1983.0,Laborers,2.0,0.0,30782.97,18802.94,52,717.0,0,0,0.0
CST_115547,Elzio Barreto,26,1,1,1,1.0,219247.83,2831.0,Laborers,3.0,0.0,49227.19,72130.96,69,863.0,0,0,0.0
CST_123628,L,35,0,0,1,2.0,169832.81,401.0,Unknown,4.0,0.0,26374.6,17928.14,76,557.0,1,1,0.0
CST_133591,Toni,31,0,0,1,1.0,73339.76,1406.0,Unknown,3.0,0.0,29029.79,24510.49,12,887.0,0,0,0.0
CST_129643,ra,36,0,0,0,1.0,182050.24,2435.0,Medicine staff,3.0,0.0,25468.21,47948.44,31,810.0,0,0,0.0
CST_129468,ewich,53,0,0,1,1.0,179023.22,2048.0,Laborers,3.0,0.0,24510.98,63039.21,56,917.0,0,0,0.0
CST_118176,Jed Horowitz,53,1,1,1,0.0,217052.58,132.0,Laborers,1.0,1.0,17654.69,55576.78,24,783.0,0,0,0.0
CST_163129,Papachristou,33,0,1,1,0.0,92979.66,1514.0,Unknown,2.0,0.0,43788.81,12090.57,95,769.0,0,0,0.0
CST_159245,Rothacker,31,0,0,1,0.0,82953.78,478.0,Cooking staff,2.0,0.0,24591.58,9299.31,86,607.0,1,1,1.0
CST_150482,Woodall,39,0,0,0,0.0,172471.4,4428.0,Unknown,1.0,0.0,42775.99,62578.79,40,720.0,0,0,0.0
CST_164334,Rigby,37,0,0,1,0.0,123468.6,724.0,Private service staff,2.0,1.0,57574.9,13176.25,99,686.0,0,0,0.0
CST_158673,Raymond,35,0,0,1,0.0,337116.29,2219.0,Sales staff,1.0,0.0,53290.27,78058.83,90,907.0,0,0,0.0
CST_157876,Blair,33,0,0,1,0.0,85986.74,826.0,Medicine staff,2.0,0.0,20560.74,28826.23,37,920.0,0,0,0.0
CST_151307,Dobuzinskis,24,0,0,1,1.0,203589.19,226.0,Unknown,3.0,0.0,55146.95,36936.31,96,935.0,0,0,0.0
CST_120711,Samuel Shen,29,1,1,1,2.0,199692.54,3673.0,Laborers,4.0,0.0,33225.39,25270.22,69,837.0,0,0,0.0
CST_127730,Shao,33,0,1,0,1.0,108683.04,1330.0,Sales staff,3.0,0.0,15737.82,33544.82,50,734.0,0,0,0.0
CST_105872,John McCrank,44,0,0,0,0.0,173086.4,1830.0,Unknown,2.0,0.0,28963.99,21670.49,58,798.0,0,0,0.0
CST_121371,Baker,30,0,0,0,0.0,321013.31,925.0,High skill tech staff,2.0,0.0,28612.92,40072.82,53,722.0,0,0,0.0
CST_126194,Michael Flaherty,51,1,1,1,1.0,227011.96,4792.0,High skill tech staff,3.0,0.0,38539.07,81416.68,40,945.0,0,0,0.0
CST_143204,ill,48,1,1,1,1.0,125641.32,332.0,Security staff,3.0,1.0,30338.18,26105.24,51,685.0,0,0,0.0
CST_113288,Jonathan Stempel,42,1,1,1,0.0,173376.76,1078.0,Laborers,1.0,1.0,52492.59,40493.47,18,760.0,0,0,0.0
CST_131177,Kaori,28,1,1,1,0.0,264906.35,3049.0,Managers,2.0,1.0,48431.49,80794.83,81,799.0,0,0,0.0
CST_112759,Gavin Jones,29,1,0,0,0.0,193758.78,726.0,Laborers,2.0,0.0,35756.29,40261.74,38,889.0,0,0,0.0
CST_132112,Robin,42,1,1,1,1.0,113673.41,2788.0,Laborers,3.0,0.0,10880.61,12598.91,93,808.0,0,0,0.0
CST_130728,Scott,46,0,0,1,0.0,99518.68,3072.0,Cooking staff,2.0,0.0,27339.22,16950.71,55,860.0,0,0,0.0
CST_125050,Tomasz Janowski,30,0,0,1,0.0,137943.94,5804.0,Managers,2.0,1.0,14621.65,46132.44,25,948.0,0,0,0.0
CST_118273,Jason Lange,39,0,0,1,1.0,225589.46,774.0,Unknown,3.0,0.0,11597.15,40682.27,29,800.0,0,0,0.0
CST_118454,Jack Watling,44,0,0,1,1.0,97290.81,741.0,Medicine staff,2.0,0.0,12708.63,17330.62,66,916.0,0,0,0.0
CST_102651,Rick Rothacker,43,0,0,1,0.0,197403.65,149.0,Sales staff,2.0,0.0,9491.33,66327.49,5,670.0,0,0,0.0
CST_137552,Anurag,41,0,0,0,0.0,105707.58,1794.0,Sales staff,2.0,0.0,40136.36,24134.64,17,862.0,0,0,0.0
CST_149234,Kyriakidou,48,1,1,0,0.0,148481.05,1143.0,Drivers,2.0,1.0,19385.14,54165.97,41,665.0,0,0,0.0
CST_109906,Kirstin Ridley,39,1,0,0,0.0,138248.94,172.0,Drivers,2.0,0.0,25925.34,18866.77,27,802.0,0,0,0.0
CST_140104,Malia,26,1,1,0,2.0,202555.71,1007.0,Drivers,4.0,0.0,28787.9,63341.02,60,765.0,0,0,0.0
CST_119459,Maria Ajit,45,0,1,1,0.0,228434.46,1631.0,Laborers,2.0,0.0,31112.6,32940.4,78,816.0,0,0,0.0
CST_133043,Deepa,27,0,0,0,0.0,128592.39,612.0,Sales staff,2.0,0.0,33299.87,28537.46,95,818.0,0,0,0.0
CST_112452,Liana B.,32,0,0,1,0.0,101538.13,1481.0,Laborers,2.0,0.0,25413.5,11518.26,17,726.0,0,0,0.0
CST_111764,Gergely Szakacs,43,1,1,0,1.0,216081.54,4957.0,Core staff,3.0,0.0,37960.43,36712.99,20,919.0,0,0,0.0
CST_146281,Julia,32,0,0,0,0.0,178286.97,263.0,Laborers,2.0,1.0,47418.37,23403.51,92,918.0,0,0,0.0
CST_164880,Lee,38,0,0,1,0.0,49999.89,4335.0,Medicine staff,1.0,1.0,7628.27,11702.77,59,797.0,0,0,0.0
CST_122005,Ulmer Fabian,47,1,1,0,0.0,152251.83,1286.0,Drivers,2.0,0.0,27861.16,36134.83,85,626.0,1,1,1.0
CST_107364,Andrew Hammond,54,0,0,0,0.0,97851.68,712.0,Laborers,2.0,0.0,13250.46,25199.8,62,836.0,0,0,0.0
CST_133099,David,47,0,0,1,1.0,165912.01,3047.0,Accountants,3.0,1.0,33281.35,52791.21,65,774.0,0,0,0.0
CST_138224,Deepa,26,0,0,0,1.0,230194.75,3524.0,Laborers,3.0,0.0,48614.49,35648.78,82,731.0,0,0,0.0
CST_151407,Seetharaman,46,0,0,0,1.0,141971.27,2130.0,Unknown,2.0,0.0,18538.2,41241.39,94,698.0,0,0,1.0
CST_111316,le Paul,39,0,0,0,0.0,198250.91,155.0,Core staff,2.0,0.0,25802.43,25562.19,54,712.0,0,0,0.0
CST_142863,Saeed,30,0,0,0,0.0,108135.45,823.0,Sales staff,2.0,0.0,9515.79,28438.02,2,654.0,0,0,0.0
CST_132967,Josie,34,1,0,1,2.0,239937.2,575.0,Laborers,3.0,0.0,27977.18,70827.8,93,767.0,0,0,0.0
CST_133019,Rick,34,1,1,1,0.0,181080.9,1077.0,Drivers,2.0,1.0,24393.71,41376.38,86,520.0,0,0,1.0
CST_137998,Lynn,37,0,0,0,0.0,242764.31,865.0,Sales staff,1.0,0.0,36670.3,55025.89,4,679.0,0,0,0.0
CST_143737,er,50,1,1,1,0.0,188800.02,628.0,Laborers,2.0,0.0,30815.81,20866.41,74,502.0,2,1,0.0
CST_133752,Alistair,23,0,1,1,0.0,172895.48,4677.0,Accountants,2.0,0.0,17449.69,34930.5,18,693.0,0,0,0.0
CST_137000,Paul,55,0,0,1,0.0,142829.46,1198.0,Unknown,2.0,0.0,20371.97,28287.89,79,837.0,0,0,0.0
CST_124282,er Jim,28,0,0,0,0.0,101037.08,1153.0,Unknown,2.0,1.0,42474.44,35068.45,48,940.0,0,0,0.0
CST_132702,Lawrence,27,0,0,0,1.0,213781.68,2474.0,Core staff,3.0,0.0,26449.89,36220.28,68,687.0,0,0,0.0
CST_130576,Lucia,27,1,1,0,1.0,171677.72,2377.0,Unknown,3.0,0.0,15870.08,36396.57,26,932.0,0,0,0.0
